,player_name,match_no,season,base_team_name,vs_team,mvp_status,debut_status,bowling_no_of_over,bowl_no_of_maiden_over,bowl_runs_conceded,bowl_no_of_wickets,bowl_econ,bowl_wide_balls,bowl_no_balls
5832,Praveen Kumar,607,2017,Kolkata Knight Riders,Gujarat Lions,no,no,2,0,24,1,12.00,0,0
5833,James Faulkner,607,2017,Kolkata Knight Riders,Gujarat Lions,no,no,4,0,38,1,9.50,0,0
5834,Basil Thampi,607,2017,Kolkata Knight Riders,Gujarat Lions,no,no,4,0,44,1,11.00,0,0
5835,Suresh Raina,607,2017,Kolkata Knight Riders,Gujarat Lions,yes,no,2,0,11,1,5.50,0,0
5836,Dhawal Kulkarni,607,2017,Kolkata Knight Riders,Gujarat Lions,no,no,2,0,23,0,11.50,0,0
5837,Ravindra Jadeja,607,2017,Kolkata Knight Riders,Gujarat Lions,no,no,4,0,31,0,7.75,0,0
5838,Dwayne Smith,607,2017,Kolkata Knight Riders,Gujarat Lions,no,no,2,0,14,0,7.00,1,0
5839,Samuel Badree,611,2017,Kolkata Knight Riders,Royal Challengers Bangalore,no,no,4,0,33,1,8.25,0,0
5840,Tymal Mills,611,2017,Kolkata Knight Riders,Royal Challengers Bangalore,no,no,4,0,31,2,7.75,2,0
5841,Sreenath Aravind,611,2017,Kolkata Knight Riders,Royal Challengers Bangalore,no,no,3.3,0,27,1,7.71,0,0
5842,Stuart Binny,611,2017,Kolkata Knight Riders,Royal Challengers Bangalore,no,no,1,0,9,1,9.00,0,0
5843,Yuzvendra Chahal,611,2017,Kolkata Knight Riders,Royal Challengers Bangalore,no,no,4,0,16,3,4.00,1,0
5844,Pawan Negi,611,2017,Kolkata Knight Riders,Royal Challengers Bangalore,no,no,3,0,15,2,5.00,1,0
5845,Jaydev Unadkat,614,2017,Kolkata Knight Riders,Rising Pune Supergiant,no,no,3,0,26,1,8.66,1,0
5846,Shardul Thakur,614,2017,Kolkata Knight Riders,Rising Pune Supergiant,no,no,3.1,0,31,0,9.78,2,0
5847,Washington Sundar,614,2017,Kolkata Knight Riders,Rising Pune Supergiant,no,no,3,0,32,0,10.66,0,0
5848,Dan Christian,614,2017,Kolkata Knight Riders,Rising Pune Supergiant,no,no,4,0,31,1,7.75,2,0
5849,Imran Tahir,614,2017,Kolkata Knight Riders,Rising Pune Supergiant,no,no,4,0,48,0,12.00,0,0
5850,Rahul Tripathi,614,2017,Kolkata Knight Riders,Rising Pune Supergiant,no,no,1,0,12,0,12.00,0,0
5851,Zaheer Khan,616,2017,Kolkata Knight Riders,Delhi Daredevils,no,no,1.1,0,8,0,6.85,0,0
5852,Kagiso Rabada,616,2017,Kolkata Knight Riders,Delhi Daredevils,no,no,3.2,0,20,2,6.00,1,0
5853,Corey Anderson,616,2017,Kolkata Knight Riders,Delhi Daredevils,no,no,2.5,0,27,0,9.52,0,0
5854,Chris Morris,616,2017,Kolkata Knight Riders,Delhi Daredevils,no,no,3,0,39,0,13.00,0,0
5855,Pat Cummins,616,2017,Kolkata Knight Riders,Delhi Daredevils,no,no,3,0,22,0,7.33,0,0
5856,Amit Mishra,616,2017,Kolkata Knight Riders,Delhi Daredevils,no,no,3,0,36,0,12.00,0,0
5857,Bhuvneshwar Kumar,621,2017,Kolkata Knight Riders,Sunrisers Hyderabad,no,no,4,0,29,2,7.25,0,0
5858,Mohammed Siraj,621,2017,Kolkata Knight Riders,Sunrisers Hyderabad,no,no,4,0,26,2,6.50,0,0
5859,Siddarth Kaul,621,2017,Kolkata Knight Riders,Sunrisers Hyderabad,no,no,4,0,26,2,6.50,0,0
5860,Moises Henriques,621,2017,Kolkata Knight Riders,Sunrisers Hyderabad,no,no,3,0,31,0,10.33,0,0
5861,Rashid Khan,621,2017,Kolkata Knight Riders,Sunrisers Hyderabad,no,no,4,0,38,1,9.50,1,0
5862,Bipul Sharma,621,2017,Kolkata Knight Riders,Sunrisers Hyderabad,no,no,1,0,10,0,10.00,1,0
5863,Jaydev Unadkat,625,2017,Kolkata Knight Riders,Rising Pune Supergiant,no,no,4,1,28,2,7.00,0,0
5864,Ben Stokes,625,2017,Kolkata Knight Riders,Rising Pune Supergiant,no,no,4,0,24,1,6.00,0,0
5865,Washington Sundar,625,2017,Kolkata Knight Riders,Rising Pune Supergiant,no,no,2,0,18,2,9.00,0,0
5866,Shardul Thakur,625,2017,Kolkata Knight Riders,Rising Pune Supergiant,no,no,3,0,21,0,7.00,0,0
5867,Imran Tahir,625,2017,Kolkata Knight Riders,Rising Pune Supergiant,no,no,4,0,36,1,9.00,0,0
5868,Dan Christian,625,2017,Kolkata Knight Riders,Rising Pune Supergiant,no,no,3,0,23,1,7.66,0,0
5869,Aniket Choudhary,630,2017,Kolkata Knight Riders,Royal Challengers Bangalore,no,no,2.5,1,19,1,6.70,0,0
5870,Samuel Badree,630,2017,Kolkata Knight Riders,Royal Challengers Bangalore,no,no,3,0,40,0,13.33,0,0
5871,Yuzvendra Chahal,630,2017,Kolkata Knight Riders,Royal Challengers Bangalore,no,no,4,0,39,1,9.75,1,0
5872,Sreenath Aravind,630,2017,Kolkata Knight Riders,Royal Challengers Bangalore,no,no,1,0,26,0,26.00,2,0
5873,Pawan Negi,630,2017,Kolkata Knight Riders,Royal Challengers Bangalore,no,no,3.1,0,21,2,6.63,0,0
5874,Travis Head,630,2017,Kolkata Knight Riders,Royal Challengers Bangalore,no,no,1.1,0,11,0,9.42,0,0
5875,Sandeep Sharma,633,2017,Kolkata Knight Riders,Kings XI Punjab,no,no,4,0,31,0,7.75,0,0
5876,Matt Henry,633,2017,Kolkata Knight Riders,Kings XI Punjab,no,no,3,0,31,1,10.33,0,0
5877,Mohit Sharma,633,2017,Kolkata Knight Riders,Kings XI Punjab,yes,no,3,0,24,2,8.00,0,0
5878,Axar Patel,633,2017,Kolkata Knight Riders,Kings XI Punjab,no,no,4,0,28,0,7.00,0,0
5879,Rahul Tewatia,633,2017,Kolkata Knight Riders,Kings XI Punjab,no,no,4,0,18,2,4.50,1,0
5880,Swapnil Singh,633,2017,Kolkata Knight Riders,Kings XI Punjab,no,no,2,0,19,0,9.50,1,0
5881,Tim Southee,638,2017,Kolkata Knight Riders,Mumbai Indians,no,no,4,1,39,2,9.75,1,1
5882,Mitchell Johnson,638,2017,Kolkata Knight Riders,Mumbai Indians,no,no,4,0,30,1,7.50,1,0
5883,Karn Sharma,638,2017,Kolkata Knight Riders,Mumbai Indians,no,no,3,0,26,1,8.66,0,0
5884,Vinay Kumar,638,2017,Kolkata Knight Riders,Mumbai Indians,no,no,3,0,31,2,10.33,2,0
5885,Krunal Pandya,638,2017,Kolkata Knight Riders,Mumbai Indians,no,no,2,0,14,0,7.00,0,0
5886,Hardik Pandya,638,2017,Kolkata Knight Riders,Mumbai Indians,no,no,4,0,22,2,5.50,0,0
5887,Bhuvneshwar Kumar,642,2017,Kolkata Knight Riders,Sunrisers Hyderabad,no,no,1,0,11,1,11.00,0,0
5888,Chris Jordan,642,2017,Kolkata Knight Riders,Sunrisers Hyderabad,no,no,1,0,9,1,9.00,1,0
5889,Rashid Khan,642,2017,Kolkata Knight Riders,Sunrisers Hyderabad,no,no,2,0,11,0,5.50,2,0
5890,Siddarth Kaul,642,2017,Kolkata Knight Riders,Sunrisers Hyderabad,no,no,1,0,14,0,14.00,0,0
5891,Bipul Sharma,642,2017,Kolkata Knight Riders,Sunrisers Hyderabad,no,no,0.2,0,2,0,6.00,0,0
5892,Mitchell Johnson,643,2017,Kolkata Knight Riders,Mumbai Indians,no,no,4,0,28,2,7.00,2,0
5893,Jasprit Bumrah,643,2017,Kolkata Knight Riders,Mumbai Indians,no,no,3,1,7,3,2.33,0,0
5894,Lasith Malinga,643,2017,Kolkata Knight Riders,Mumbai Indians,no,no,3.5,0,24,1,6.26,0,0
5895,Karn Sharma,643,2017,Kolkata Knight Riders,Mumbai Indians,yes,no,4,0,16,4,4.00,1,0
5896,Krunal Pandya,643,2017,Kolkata Knight Riders,Mumbai Indians,no,no,3,0,25,0,8.33,0,0
5897,Hardik Pandya,643,2017,Kolkata Knight Riders,Mumbai Indians,no,no,1,0,4,0,4.00,0,0
5898,Yuzvendra Chahal,647,2018,Kolkata Knight Riders,Royal Challengers Bangalore,no,no,3,0,29,0,9.66,1,0
5899,Chris Woakes,647,2018,Kolkata Knight Riders,Royal Challengers Bangalore,no,no,4,0,36,3,9.00,2,0
5900,Washington Sundar,647,2018,Kolkata Knight Riders,Royal Challengers Bangalore,no,no,4,0,48,1,12.00,1,0
5901,Umesh Yadav,647,2018,Kolkata Knight Riders,Royal Challengers Bangalore,no,no,4,0,27,2,6.75,2,0
5902,Kulwant Khejroliya,647,2018,Kolkata Knight Riders,Royal Challengers Bangalore,no,no,3.5,0,34,0,8.86,4,0
5903,Deepak Chahar,649,2018,Kolkata Knight Riders,Chennai Super Kings,no,no,1,0,18,0,18.00,1,0
5904,Harbhajan Singh,649,2018,Kolkata Knight Riders,Chennai Super Kings,no,no,2,0,11,1,5.50,0,0
5905,Shane Watson,649,2018,Kolkata Knight Riders,Chennai Super Kings,no,no,4,0,39,2,9.75,2,0
5906,Ravindra Jadeja,649,2018,Kolkata Knight Riders,Chennai Super Kings,no,no,2,0,19,1,9.50,0,0
5907,Imran Tahir,649,2018,Kolkata Knight Riders,Chennai Super Kings,no,no,4,0,26,0,6.50,0,0
5908,Shardul Thakur,649,2018,Kolkata Knight Riders,Chennai Super Kings,no,no,4,0,37,1,9.25,0,0
5909,Dwayne Bravo,649,2018,Kolkata Knight Riders,Chennai Super Kings,no,no,3,0,50,0,16.66,0,0
5910,Bhuvneshwar Kumar,654,2018,Kolkata Knight Riders,Sunrisers Hyderabad,no,no,4,0,26,3,6.50,0,2
5911,Billy Stanlake,654,2018,Kolkata Knight Riders,Sunrisers Hyderabad,yes,no,4,0,21,2,5.25,0,0
5912,Siddarth Kaul,654,2018,Kolkata Knight Riders,Sunrisers Hyderabad,no,no,4,0,37,1,9.25,0,0
5913,Rashid Khan,654,2018,Kolkata Knight Riders,Sunrisers Hyderabad,no,no,4,0,31,0,7.75,0,0
5914,Shakib Al Hasan,654,2018,Kolkata Knight Riders,Sunrisers Hyderabad,no,no,4,0,21,2,5.25,1,0
5915,Trent Boult,657,2018,Kolkata Knight Riders,Delhi Daredevils,no,no,4,1,29,2,7.25,0,0
5916,Chris Morris,657,2018,Kolkata Knight Riders,Delhi Daredevils,no,no,4,0,41,2,10.25,1,0
5917,Shahbaz Nadeem,657,2018,Kolkata Knight Riders,Delhi Daredevils,no,no,4,0,43,1,10.75,0,0
5918,Rahul Tewatia,657,2018,Kolkata Knight Riders,Delhi Daredevils,no,no,3,0,18,3,6.00,0,0
5919,Mohammed Shami,657,2018,Kolkata Knight Riders,Delhi Daredevils,no,no,4,0,53,1,13.25,1,0
5920,Vijay Shankar,657,2018,Kolkata Knight Riders,Delhi Daredevils,no,no,1,0,12,0,12.00,0,0
5921,Krishnappa Gowtham,659,2018,Kolkata Knight Riders,Rajasthan Royals,no,no,4,0,23,2,5.75,0,0
5922,Dhawal Kulkarni,659,2018,Kolkata Knight Riders,Rajasthan Royals,no,no,2,0,20,0,10.00,0,0
5923,Jaydev Unadkat,659,2018,Kolkata Knight Riders,Rajasthan Royals,no,no,3,0,34,0,11.33,0,0
